TimeStamp,ActivePower,WindSpeed,BearingShaftTemperature,GearboxBearingTemperature,GearboxOilTemperature,GeneratorWinding1Temperature,GeneratorWinding2Temperature,RotorRPM,GeneratorRPM,kmeans_2_cluster,kmeans_3_cluster
2018-01-02 06:00:00,1353.8399851034228,4.4128764255428585,39.504192810535834,62.29833237722067,55.51145516559657,60.27615606412369,59.58943012496891,9.407116352058527,1049.117656321132,0,2
2018-01-02 07:00:00,204.3618170716578,3.2989266544203666,39.504192810535834,62.29833237722067,55.51145516559657,60.27615606412369,59.58943012496891,9.407116352058527,1049.117656321132,0,2
2018-01-02 08:00:00,0.0,2.9629855292061342,39.504192810535834,62.29833237722067,55.51145516559657,60.27615606412369,59.58943012496891,9.407116352058527,1049.117656321132,0,2
2018-01-02 09:00:00,143.63575644000997,3.0312124248422756,39.504192810535834,62.29833237722067,55.51145516559657,60.27615606412369,59.58943012496891,9.407116352058527,1049.117656321132,0,2
2018-01-02 10:00:00,123.81268114655171,3.3545262311605164,39.504192810535834,62.29833237722067,55.51145516559657,60.27615606412369,59.58943012496891,9.407116352058527,1049.117656321132,0,2
2018-01-02 11:00:00,613.6266205163078,3.7176203470898295,39.504192810535834,62.29833237722067,55.51145516559657,60.27615606412369,59.58943012496891,9.407116352058527,1049.117656321132,0,2
2018-01-02 12:00:00,890.9011843148058,4.112477947928222,39.504192810535834,62.29833237722067,55.51145516559657,60.27615606412369,59.58943012496891,9.407116352058527,1049.117656321132,0,2
2018-01-02 13:00:00,978.7071139258744,4.326480035107292,39.504192810535834,62.29833237722067,55.51145516559657,60.27615606412369,59.58943012496891,9.407116352058527,1049.117656321132,0,2
2018-01-02 14:00:00,1010.0488873795842,4.384038567853266,39.504192810535834,62.29833237722067,55.51145516559657,60.27615606412369,59.58943012496891,9.407116352058527,1049.117656321132,0,2
2018-01-02 15:00:00,2474.3803050576216,5.597880575948847,39.504192810535834,62.29833237722067,55.51145516559657,60.27615606412369,59.58943012496891,9.407116352058527,1049.117656321132,0,2
2018-01-02 16:00:00,3409.807801155027,6.078669258464878,39.504192810535834,62.29833237722067,55.51145516559657,60.27615606412369,59.58943012496891,9.407116352058527,1049.117656321132,0,2
2018-01-02 17:00:00,5349.644426603145,7.117785743557168,39.504192810535834,62.29833237722067,55.51145516559657,60.27615606412369,59.58943012496891,9.407116352058527,1049.117656321132,0,2
2018-01-02 18:00:00,7795.660333115547,8.036224499304296,39.504192810535834,62.29833237722067,55.51145516559657,60.27615606412369,59.58943012496891,9.407116352058527,1049.117656321132,0,2
2018-01-02 19:00:00,7635.325744494858,7.902936747938093,39.504192810535834,62.29833237722067,55.51145516559657,60.27615606412369,59.58943012496891,9.407116352058527,1049.117656321132,0,2
2018-01-02 20:00:00,5737.026284685488,7.358584214727802,39.504192810535834,62.29833237722067,55.51145516559657,60.27615606412369,59.58943012496891,9.407116352058527,1049.117656321132,0,2
2018-01-02 21:00:00,3208.855393124733,6.168927013255335,39.504192810535834,62.29833237722067,55.51145516559657,60.27615606412369,59.58943012496891,9.407116352058527,1049.117656321132,0,2
2018-01-02 22:00:00,3474.8608532466224,6.200557085715367,39.504192810535834,62.29833237722067,55.51145516559657,60.27615606412369,59.58943012496891,9.407116352058527,1049.117656321132,0,2
2018-01-02 23:00:00,2850.3251339866906,5.98002781223533,39.504192810535834,62.29833237722067,55.51145516559657,60.27615606412369,59.58943012496891,9.407116352058527,1049.117656321132,0,2
2018-01-03 00:00:00,1775.2200596669284,5.184694327252708,38.80327373033644,59.828787233630656,54.33205239834408,56.190833424364165,55.534319947826596,7.81200083119153,868.1963014848684,0,2
2018-01-03 01:00:00,1212.689126680137,4.485630186614212,38.80327373033644,59.828787233630656,54.33205239834408,56.190833424364165,55.534319947826596,7.81200083119153,868.1963014848684,0,2
2018-01-03 02:00:00,71.98790475969325,3.0106552160237037,38.80327373033644,59.828787233630656,54.33205239834408,56.190833424364165,55.534319947826596,7.81200083119153,868.1963014848684,0,1
